assembly	ncontigs	nbps	ulen	maxlen	n50num	n50len	nonATGC
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/5832/VatanenT_2016__G80273__bin.12.fa	199	1240028	6231	34572	36	8846	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/5832/VatanenT_2016__G80280__bin.5.fa	224	637573	2846	10179	71	2822	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/5832/VincentC_2016__MM002.1__bin.10.fa	185	869847	4701	20763	48	5799	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/5832/VincentC_2016__MM002.2__bin.21.fa	59	834853	14150	79269	10	29538	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/5832/VincentC_2016__MM004.2__bin.16.fa	77	1004073	13039	67451	14	21806	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/5832/VincentC_2016__MM017__bin.17.fa	204	658578	3228	12261	62	3503	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/5832/VincentC_2016__MM019.2__bin.16.fa	75	1075564	14340	73204	17	21470	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/5832/VincentC_2016__MM034.1__bin.8.fa	135	1026984	7607	27342	31	11505	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/5832/VincentC_2016__MM048.2__bin.13.fa	205	593116	2893	18078	61	2906	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/5832/VincentC_2016__MM056.2__bin.7.fa	294	1322323	4497	51500	64	5427	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/5832/VincentC_2016__MM060.2__bin.9.fa	166	645146	3886	18088	43	4474	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/5832/VincentC_2016__MM074.1__bin.3.fa	332	1031065	3105	13707	101	3361	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/5832/VincentC_2016__MM083.1__bin.13.fa	173	725588	4194	23599	44	5179	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/5832/VincentC_2016__MM083.2__bin.5.fa	348	1286761	3697	23680	94	4075	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/5832/VincentC_2016__MM083.3__bin.3.fa	267	1589215	5952	84404	51	8019	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/5832/VincentC_2016__MM089.1__bin.24.fa	270	1397630	5176	31394	68	6599	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/5832/VincentC_2016__MM092__bin.2.fa	57	1048917	18402	218025	6	31754	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/5832/VincentC_2016__MM094.1__bin.1.fa	191	593959	3109	10449	62	3201	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/5832/VincentC_2016__MM096__bin.15.fa	127	1501982	11826	48408	25	16312	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/5832/VincentC_2016__MM103.2__bin.9.fa	331	1083154	3272	11647	100	3650	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/5832/VincentC_2016__MM103.3__bin.7.fa	393	1016875	2587	8778	133	2681	0
assembly	ncontigs	nbps	ulen	maxlen	n50num	n50len	nonATGC
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/8133/CM_cf__CF_TNFC018SA_t5M17__bin.3.fa	93	1945066	20914	135742	13	47275	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/8133/CM_cf__CF_TNFC045IS_t1M15__bin.8.fa	54	1950545	36121	323107	8	72889	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/8133/CM_periimplantitis__SP_162SPT_T016__bin.2.fa	78	1713474	21967	108637	12	49387	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/8133/CM_periimplantitis__SP_163SPT_T016__bin.41.fa	215	1433263	6666	57915	42	10057	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/8133/CM_periimplantitis__SP_283SPT_T016__bin.19.fa	122	1917562	15717	121285	17	36499	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/8133/HMP_2012__SRS014690__bin.46.fa	131	1712839	13075	69856	22	25296	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/8133/HMP_2012__SRS015440__bin.36.fa	198	1617888	8171	38018	42	11532	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/8133/HMP_2012__SRS015470__bin.32.fa	132	1525489	11556	74255	24	22534	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/8133/HMP_2012__SRS015947__bin.20.fa	314	1520911	4843	84675	70	5587	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/8133/HMP_2012__SRS015989__bin.17.fa	106	1896404	17890	155340	16	34507	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/8133/HMP_2012__SRS016360__bin.21.fa	108	1885376	17457	77858	21	32513	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/8133/HMP_2012__SRS016541__bin.7.fa	97	1806908	18627	129210	16	36748	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/8133/HMP_2012__SRS017445__bin.7.fa	277	1267464	4575	22400	73	5644	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/8133/HMP_2012__SRS018337__bin.12.fa	104	1761110	16933	116074	15	36253	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/8133/HMP_2012__SRS018394__bin.51.fa	94	1786442	19004	124149	13	48764	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/8133/HMP_2012__SRS018975__bin.43.fa	96	1825535	19015	99109	20	26049	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/8133/HMP_2012__SRS019128__bin.8.fa	168	1512706	9004	46958	34	14599	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/8133/HMP_2012__SRS019225__bin.27.fa	182	1713706	9415	57974	40	13173	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/8133/HMP_2012__SRS022602__bin.6.fa	197	968212	4914	27768	52	6162	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/8133/HMP_2012__SRS023538__bin.14.fa	127	1705080	13425	54267	28	18395	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/8133/HMP_2012__SRS024021__bin.38.fa	229	1500297	6551	37310	45	11040	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/8133/HMP_2012__SRS024144__bin.27.fa	245	1655058	6755	56040	48	9399	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/8133/HMP_2012__SRS024447__bin.10.fa	67	1427117	21300	106387	11	38973	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/8133/HMP_2012__SRS053630__bin.9.fa	56	1854483	33115	188433	9	73829	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/8133/HMP_2012__SRS064493__bin.1.fa	335	1714728	5118	39610	77	6534	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/8133/OhJ_2014__MET0094__bin.3.fa	410	1674627	4084	23192	107	4855	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/8133/OhJ_2014__MET0103__bin.10.fa	253	1603325	6337	37875	49	9719	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/8133/VincentC_2016__MM001.2__bin.8.fa	84	1753680	20877	149125	14	37084	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/8133/VincentC_2016__MM017__bin.13.fa	208	1923629	9248	42512	43	13891	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/8133/ZellerG_2014__CCIS76845094ST-20-0__bin.28.fa	18	1819449	101080	299023	4	257785	0
assembly	ncontigs	nbps	ulen	maxlen	n50num	n50len	nonATGC
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/BackhedF_2015__SID244_12M__bin.30.fa	99	1604464	16206	67791	18	28284	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/BackhedF_2015__SID637_12M__bin.11.fa	109	1732567	15895	167606	19	26897	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/CosteaPI_2017__daisy-11-0-0__bin.59.fa	313	1153346	3684	25300	81	4259	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/CosteaPI_2017__daisy-11-2-0__bin.19.fa	31	1553282	50105	248997	5	112782	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/CosteaPI_2017__daisy-11-60-0__bin.48.fa	33	1559672	47262	306394	4	112826	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/CosteaPI_2017__daisy-11-7-0__bin.15.fa	347	1317553	3796	26385	84	4522	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/FengQ_2015__SID31875__bin.81.fa	41	1581292	38568	129542	8	77234	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/HMP_2012__SRS015960__bin.17.fa	35	1634704	46705	206128	5	123275	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/HMP_2012__SRS019397__bin.17.fa	26	1568156	60313	324130	4	116264	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/HMP_2012__SRS043001__bin.11.fa	23	1404563	61067	317855	4	155556	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/HMP_2012__SRS053335__bin.28.fa	36	1607825	44661	333920	4	131792	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/HMP_2012__SRS056259__bin.14.fa	23	1574367	68450	274426	5	123393	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/HMP_2012__SRS062427__bin.9.fa	35	1650632	47160	352015	5	109583	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/KarlssonFH_2013__S131__bin.18.fa	30	1571577	52385	541778	3	143654	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/KarlssonFH_2013__S195__bin.50.fa	283	1517472	5362	29255	68	7495	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/KarlssonFH_2013__S347__bin.23.fa	28	1631758	58277	190607	5	130482	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/LeChatelierE_2013__MH0067__bin.22.fa	118	1548610	13123	77952	24	21111	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/LiSS_2016__FAT_024-22-42-0__bin.42.fa	38	1507232	39664	296807	4	96628	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/LoombaR_2017__SID1015_aao__bin.28.fa	311	1386835	4459	21711	79	5660	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/NielsenHB_2014__MH0067__bin.16.fa	338	1429014	4227	18769	96	4926	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/NielsenHB_2014__O2_UC56_2__bin.28.fa	52	1659413	31911	191440	7	77240	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/NielsenHB_2014__O2_UC59_2__bin.8.fa	176	1621573	9213	44506	34	13603	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/NielsenHB_2014__V1_UC12_0__bin.18.fa	95	1598863	16830	91539	16	26615	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/Obregon-TitoAJ_2015__NO16__bin.20.fa	14	1180848	84346	376200	3	168201	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/VatanenT_2016__G78518__bin.7.fa	398	1311283	3294	25693	113	3631	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/VogtmannE_2016__MMRS61683006ST-27-0-0__bin.32.fa	158	1589662	10061	88228	34	14626	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/VogtmannE_2016__MMRS64281211ST-27-0-0__bin.35.fa	25	1535245	61409	571901	2	294693	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/VogtmannE_2016__MMRS91297590ST-27-0-0__bin.21.fa	324	1114567	3440	27459	88	3827	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/XieH_2016__YSZC12003_35551__bin.38.fa	29	1609219	55490	276792	5	112134	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/XieH_2016__YSZC12003_36697__bin.29.fa	29	1626607	56089	220355	5	144795	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/XieH_2016__YSZC12003_37198R1__bin.35.fa	39	1425474	36550	169775	5	96463	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/XieH_2016__YSZC12003_37222__bin.70.fa	34	1585024	46618	246857	6	110567	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/ZeeviD_2015__PNP_Main_120__bin.33.fa	160	1609550	10059	64927	32	15671	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/6321/ZeeviD_2015__PNP_Main_318__bin.41.fa	82	1095204	13356	46627	21	18344	0
assembly	ncontigs	nbps	ulen	maxlen	n50num	n50len	nonATGC
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM005.2__bin.17.fa	258	5201057	20159	145025	49	33540	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM005.3__bin.4.fa	250	5215396	20861	98906	47	34328	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM006.2__bin.2.fa	235	5120554	21789	142333	45	35288	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM007__bin.6.fa	234	5208005	22256	110157	47	35171	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM008.1__bin.31.fa	1037	2641960	2547	10170	363	2556	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM008.2__bin.11.fa	644	5160266	8012	75650	129	11202	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM009.1__bin.18.fa	444	5167124	11637	95200	86	18518	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM009.2__bin.8.fa	233	5238503	22482	228588	40	40842	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM012.1__bin.4.fa	237	5189184	21895	140343	42	39099	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM012.2__bin.24.fa	984	4782819	4860	31044	239	6042	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM013.2__bin.5.fa	286	5196030	18167	139718	51	30628	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM013.3__bin.8.fa	238	5286395	22211	142307	44	38349	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM014__bin.12.fa	236	5210755	22079	142318	46	36193	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM016.1__bin.8.fa	1122	4657300	4150	21812	306	4914	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM018__bin.5.fa	246	5244048	21317	228154	42	40518	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM019.1__bin.3.fa	202	5228178	25882	140400	40	43675	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM020.1__bin.1.fa	381	5223993	13711	98747	71	22688	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM021.1__bin.8.fa	625	5174671	8279	46583	139	11618	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM021.3__bin.1.fa	425	5176221	12179	77174	80	18908	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM021.4__bin.22.fa	755	5085345	6735	56673	169	8984	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM022.1__bin.2.fa	977	4751770	4863	34797	240	6047	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM022.3__bin.2.fa	1111	4666153	4199	26133	291	5048	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM023.2__bin.32.fa	1222	4104802	3359	17463	364	3657	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM024.1__bin.1.fa	245	5209990	21265	109516	45	35676	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM024.2__bin.12.fa	1272	3979055	3128	20491	391	3348	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM024.3__bin.2.fa	1077	4749100	4409	32933	289	5198	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM025__bin.4.fa	261	5240523	20078	142311	43	37226	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM026.2__bin.2.fa	300	5254853	17516	142405	54	30394	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM027.3__bin.18.fa	416	5213306	12531	67807	86	19423	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM028.1__bin.4.fa	274	5229967	19087	139902	52	32021	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM028.2__bin.3.fa	266	5217878	19616	140565	46	34492	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM029.1__bin.4.fa	261	5233925	20053	142312	45	36560	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM030.2__bin.13.fa	336	5132630	15275	94031	66	25029	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM031__bin.2.fa	217	5225821	24082	184089	41	40645	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM032.1__bin.13.fa	231	5259213	22767	134953	41	38993	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM033.2__bin.6.fa	1290	4193858	3251	15846	392	3538	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM033.3__bin.17.fa	283	5257417	18577	142554	49	30746	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM036__bin.9.fa	281	5248347	18677	142286	51	33463	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM037.2__bin.3.fa	1139	4467576	3922	19322	308	4589	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM038__bin.14.fa	509	5206724	10229	95408	99	16251	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM040.1__bin.8.fa	213	5251248	24653	219749	39	40868	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM040.2__bin.4.fa	655	5179353	7907	64407	139	11170	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM041.1__bin.4.fa	1128	4516235	4003	21500	304	4785	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM042.2__bin.17.fa	624	5169993	8285	55841	133	11948	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM043.1__bin.9.fa	302	5244230	17365	274427	48	30900	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part4/11355/VincentC_2016__MM043.2__bin.13.fa	309	5252634	16998	173753	53	30848	0
